route_id service_id trip_id trip_headsign direction_id block_id shape_id
D10 1 24929130 "West to Foggy Bottom" 1 A005 D10:53
D10 1 20782130 "East to Southern Av Station" 0 A005 D10:05
D10 1 17625130 "West to Foggy Bottom" 1 A005 D10:53
D10 1 35955130 "East to Southern Av Station" 0 A005 D10:05
D10 1 290130 "West to Foggy Bottom" 1 A005 D10:53
D10 1 3762130 "East to Southern Av Station" 0 A005 D10:05
C35 2 8308090 "South to Naylor Rd" 1 A005 C35:52
D10 2 14237090 "West to Foggy Bottom" 1 A005 D10:53
D10 2 33223090 "East to Southern Av Station" 0 A005 D10:05
D10 2 24929090 "West to Foggy Bottom" 1 A005 D10:53
D10 2 20782090 "East to Southern Av Station" 0 A005 D10:05
D10 2 17625090 "West to Foggy Bottom" 1 A005 D10:53
D10 2 35955090 "East to Southern Av Station" 0 A005 D10:05
D10 2 290090 "West to Foggy Bottom" 1 A005 D10:53
D10 2 3762090 "East to Southern Av Station" 0 A005 D10:05
C35 3 8308160 "South to Naylor Rd" 1 A005 C35:52
D10 3 14237160 "West to Foggy Bottom" 1 A005 D10:53
D10 3 33223160 "East to Southern Av Station" 0 A005 D10:05
D10 3 24929160 "West to Foggy Bottom" 1 A005 D10:53
D10 3 20782160 "East to Southern Av Station" 0 A005 D10:05
D10 3 17625160 "West to Foggy Bottom" 1 A005 D10:53
D10 3 35955160 "East to Southern Av Station" 0 A005 D10:05
D10 3 290160 "West to Foggy Bottom" 1 A005 D10:53
D10 3 3762160 "East to Southern Av Station" 0 A005 D10:05
C35 4 8308140 "South to Naylor Rd" 1 A005 C35:52
D10 4 14237140 "West to Foggy Bottom" 1 A005 D10:53
D10 4 33223140 "East to Southern Av Station" 0 A005 D10:05
D10 4 24929140 "West to Foggy Bottom" 1 A005 D10:53
D10 4 20782140 "East to Southern Av Station" 0 A005 D10:05
D10 4 17625140 "West to Foggy Bottom" 1 A005 D10:53
D10 4 35955140 "East to Southern Av Station" 0 A005 D10:05
D10 4 290140 "West to Foggy Bottom" 1 A005 D10:53
D10 4 3762140 "East to Southern Av Station" 0 A005 D10:05
C35 5 8308100 "South to Naylor Rd" 1 A005 C35:52
D10 5 14237100 "West to Foggy Bottom" 1 A005 D10:53
D10 5 33223100 "East to Southern Av Station" 0 A005 D10:05
D10 5 24929100 "West to Foggy Bottom" 1 A005 D10:53
D10 5 20782100 "East to Southern Av Station" 0 A005 D10:05
D10 5 17625100 "West to Foggy Bottom" 1 A005 D10:53
D10 5 35955100 "East to Southern Av Station" 0 A005 D10:05
D10 5 290100 "West to Foggy Bottom" 1 A005 D10:53
D10 5 3762100 "East to Southern Av Station" 0 A005 D10:05
P90 6 30101110 "West to King St-Old Town" 1 A005 P90:52
P90 6 2795110 "East to Suitland" 0 A005 P90:08
P90 6 4598110 "West to King St-Old Town" 1 A005 P90:52
P90 6 9982110 "East to Suitland" 0 A005 P90:08
P90 6 31973110 "West to King St-Old Town" 1 A005 P90:52
P90 6 24118110 "East to Suitland" 0 A005 P90:08
P66 6 32155110 "East to Forestville" 0 A005 P66:04
P66 6 10143110 "West to Suitland" 1 A005 P66:52
P66 6 34591110 "East to Forestville" 0 A005 P66:04
P66 6 15085110 "West to Suitland" 1 A005 P66:52
C35 7 8308120 "South to Naylor Rd" 1 A005 C35:52
D10 7 14237120 "West to Foggy Bottom" 1 A005 D10:53
D10 7 33223120 "East to Southern Av Station" 0 A005 D10:05
D10 7 24929120 "West to Foggy Bottom" 1 A005 D10:53
D10 7 20782120 "East to Southern Av Station" 0 A005 D10:05
D10 7 17625120 "West to Foggy Bottom" 1 A005 D10:53
D10 7 35955120 "East to Southern Av Station" 0 A005 D10:05
D10 7 290120 "West to Foggy Bottom" 1 A005 D10:53
D10 7 3762120 "East to Southern Av Station" 0 A005 D10:05
C35 8 8308170 "South to Naylor Rd" 1 A005 C35:52
D10 8 14237170 "West to Foggy Bottom" 1 A005 D10:53
D10 8 33223170 "East to Southern Av Station" 0 A005 D10:05
D10 8 24929170 "West to Foggy Bottom" 1 A005 D10:53
D10 8 20782170 "East to Southern Av Station" 0 A005 D10:05
D10 8 17625170 "West to Foggy Bottom" 1 A005 D10:53
D10 8 35955170 "East to Southern Av Station" 0 A005 D10:05
D10 8 290170 "West to Foggy Bottom" 1 A005 D10:53
D10 8 3762170 "East to Southern Av Station" 0 A005 D10:05
C35 9 8308150 "South to Naylor Rd" 1 A005 C35:52
D10 9 14237150 "West to Foggy Bottom" 1 A005 D10:53
D10 9 33223150 "East to Southern Av Station" 0 A005 D10:05
D10 9 24929150 "West to Foggy Bottom" 1 A005 D10:53
D10 9 20782150 "East to Southern Av Station" 0 A005 D10:05
D10 9 17625150 "West to Foggy Bottom" 1 A005 D10:53
D10 9 35955150 "East to Southern Av Station" 0 A005 D10:05
D10 9 290150 "West to Foggy Bottom" 1 A005 D10:53
D10 9 3762150 "East to Southern Av Station" 0 A005 D10:05
C35 10 759080 "South to Naylor Rd" 1 A005 C35:52
C35 10 15005080 "North to Deanwood" 0 A005 C35:03
C35 10 11204080 "South to Naylor Rd" 1 A005 C35:52
C35 10 14651080 "North to Deanwood" 0 A005 C35:03
C63 10 18852080 "West to Georgia Av" 1 A005 C63:51
C63 10 27381080 "East to Deanwood" 0 A005 C63:03
C35 10 3403080 "South to Naylor Rd" 1 A005 C35:52
D1X 10 4404080 "West to Metro Center" 1 A005 D1X:53
D1X 10 14023080 "East to Naylor Rd Station" 0 A005 D1X:04
C35 11 8308020 "South to Naylor Rd" 1 A005 C35:52
D10 11 14237020 "West to Foggy Bottom" 1 A005 D10:53
D10 11 33223020 "East to Southern Av Station" 0 A005 D10:05
D10 11 24929020 "West to Foggy Bottom" 1 A005 D10:53
D10 11 20782020 "East to Southern Av Station" 0 A005 D10:05
D10 11 17625020 "West to Foggy Bottom" 1 A005 D10:53
D10 11 35955020 "East to Southern Av Station" 0 A005 D10:05
D10 11 290020 "West to Foggy Bottom" 1 A005 D10:53
D10 11 3762020 "East to Southern Av Station" 0 A005 D10:05
C35 12 8308060 "South to Naylor Rd" 1 A005 C35:52
D10 12 14237060 "West to Foggy Bottom" 1 A005 D10:53
D10 12 33223060 "East to Southern Av Station" 0 A005 D10:05
D10 12 24929060 "West to Foggy Bottom" 1 A005 D10:53
D10 12 20782060 "East to Southern Av Station" 0 A005 D10:05
D10 12 17625060 "West to Foggy Bottom" 1 A005 D10:53
D10 12 35955060 "East to Southern Av Station" 0 A005 D10:05
D10 12 290060 "West to Foggy Bottom" 1 A005 D10:53
D10 12 3762060 "East to Southern Av Station" 0 A005 D10:05
C35 13 759010 "South to Naylor Rd" 1 A005 C35:52
C35 13 15005010 "North to Deanwood" 0 A005 C35:03
C35 13 11204010 "South to Naylor Rd" 1 A005 C35:52
C35 13 14651010 "North to Deanwood" 0 A005 C35:03
C63 13 18852010 "West to Georgia Av" 1 A005 C63:51
C63 13 27381010 "East to Deanwood" 0 A005 C63:03
C35 13 3403010 "South to Naylor Rd" 1 A005 C35:52
D1X 13 4404010 "West to Metro Center" 1 A005 D1X:53
D1X 13 14023010 "East to Naylor Rd Station" 0 A005 D1X:04
P90 14 30101070 "West to King St-Old Town" 1 A005 P90:52
P90 14 2795070 "East to Suitland" 0 A005 P90:08
P90 14 4598070 "West to King St-Old Town" 1 A005 P90:52
P90 14 9982070 "East to Suitland" 0 A005 P90:08
P90 14 31973070 "West to King St-Old Town" 1 A005 P90:52
P90 14 24118070 "East to Suitland" 0 A005 P90:08
P66 14 32155070 "East to Forestville" 0 A005 P66:04
P66 14 10143070 "West to Suitland" 1 A005 P66:52
P66 14 34591070 "East to Forestville" 0 A005 P66:04
P66 14 15085070 "West to Suitland" 1 A005 P66:52
D10 1 6810130 "West to Foggy Bottom" 1 A006 D10:53
D10 1 1244130 "East to Southern Av Station" 0 A006 D10:05
C35 1 11130 "North to Deanwood" 0 A006 C35:03
C35 1 33919130 "South to Naylor Rd" 1 A006 C35:52
C35 1 8090130 "North to Deanwood" 0 A006 C35:03
C35 1 29397130 "South to Naylor Rd" 1 A006 C35:52
C35 1 17275130 "North to Deanwood" 0 A006 C35:03
C35 1 596130 "South to Naylor Rd" 1 A006 C35:52
C35 1 23012130 "North to Deanwood" 0 A006 C35:03
C35 1 37105130 "South to Naylor Rd" 1 A006 C35:52
D10 2 6810090 "West to Foggy Bottom" 1 A006 D10:53
D10 2 1244090 "East to Southern Av Station" 0 A006 D10:05
C35 2 11090 "North to Deanwood" 0 A006 C35:03
C35 2 33919090 "South to Naylor Rd" 1 A006 C35:52
C35 2 8090090 "North to Deanwood" 0 A006 C35:03
C35 2 29397090 "South to Naylor Rd" 1 A006 C35:52
C35 2 17275090 "North to Deanwood" 0 A006 C35:03
C35 2 596090 "South to Naylor Rd" 1 A006 C35:52
C35 2 23012090 "North to Deanwood" 0 A006 C35:03
C35 2 37105090 "South to Naylor Rd" 1 A006 C35:52
D10 3 6810160 "West to Foggy Bottom" 1 A006 D10:53
D10 3 1244160 "East to Southern Av Station" 0 A006 D10:05
C35 3 11160 "North to Deanwood" 0 A006 C35:03
C35 3 33919160 "South to Naylor Rd" 1 A006 C35:52
C35 3 8090160 "North to Deanwood" 0 A006 C35:03
C35 3 29397160 "South to Naylor Rd" 1 A006 C35:52
C35 3 17275160 "North to Deanwood" 0 A006 C35:03
C35 3 596160 "South to Naylor Rd" 1 A006 C35:52
C35 3 23012160 "North to Deanwood" 0 A006 C35:03
C35 3 37105160 "South to Naylor Rd" 1 A006 C35:52
D10 4 6810140 "West to Foggy Bottom" 1 A006 D10:53
D10 4 1244140 "East to Southern Av Station" 0 A006 D10:05
C35 4 11140 "North to Deanwood" 0 A006 C35:03
C35 4 33919140 "South to Naylor Rd" 1 A006 C35:52
C35 4 8090140 "North to Deanwood" 0 A006 C35:03
C35 4 29397140 "South to Naylor Rd" 1 A006 C35:52
C35 4 17275140 "North to Deanwood" 0 A006 C35:03
C35 4 596140 "South to Naylor Rd" 1 A006 C35:52
C35 4 23012140 "North to Deanwood" 0 A006 C35:03
C35 4 37105140 "South to Naylor Rd" 1 A006 C35:52
D10 5 6810100 "West to Foggy Bottom" 1 A006 D10:53
D10 5 1244100 "East to Southern Av Station" 0 A006 D10:05
C35 5 11100 "North to Deanwood" 0 A006 C35:03
C35 5 33919100 "South to Naylor Rd" 1 A006 C35:52
C35 5 8090100 "North to Deanwood" 0 A006 C35:03
C35 5 29397100 "South to Naylor Rd" 1 A006 C35:52
C35 5 17275100 "North to Deanwood" 0 A006 C35:03
C35 5 596100 "South to Naylor Rd" 1 A006 C35:52
C35 5 23012100 "North to Deanwood" 0 A006 C35:03
C35 5 37105100 "South to Naylor Rd" 1 A006 C35:52
D10 6 36224110 "West to Foggy Bottom" 1 A006 D10:53
D10 6 5382110 "East to Southern Av Station" 0 A006 D10:05
D10 6 3834110 "West to Foggy Bottom" 1 A006 D10:53
D10 6 39608110 "East to Southern Av Station" 0 A006 D10:05
D10 6 3309110 "West to Foggy Bottom" 1 A006 D10:53
D10 6 39953110 "East to Southern Av Station" 0 A006 D10:05
D10 6 9950110 "West to Foggy Bottom" 1 A006 D10:53
D10 6 15247110 "East to Southern Av Station" 0 A006 D10:05
D10 7 6810120 "West to Foggy Bottom" 1 A006 D10:53
D10 7 1244120 "East to Southern Av Station" 0 A006 D10:05
C35 7 11120 "North to Deanwood" 0 A006 C35:03
C35 7 33919120 "South to Naylor Rd" 1 A006 C35:52
C35 7 8090120 "North to Deanwood" 0 A006 C35:03
C35 7 29397120 "South to Naylor Rd" 1 A006 C35:52
C35 7 17275120 "North to Deanwood" 0 A006 C35:03
C35 7 596120 "South to Naylor Rd" 1 A006 C35:52
C35 7 23012120 "North to Deanwood" 0 A006 C35:03
C35 7 37105120 "South to Naylor Rd" 1 A006 C35:52
D10 8 6810170 "West to Foggy Bottom" 1 A006 D10:53
D10 8 1244170 "East to Southern Av Station" 0 A006 D10:05
C35 8 11170 "North to Deanwood" 0 A006 C35:03
C35 8 33919170 "South to Naylor Rd" 1 A006 C35:52
C35 8 8090170 "North to Deanwood" 0 A006 C35:03
C35 8 29397170 "South to Naylor Rd" 1 A006 C35:52
C35 8 17275170 "North to Deanwood" 0 A006 C35:03
C35 8 596170 "South to Naylor Rd" 1 A006 C35:52
C35 8 23012170 "North to Deanwood" 0 A006 C35:03
C35 8 37105170 "South to Naylor Rd" 1 A006 C35:52
D10 9 6810150 "West to Foggy Bottom" 1 A006 D10:53
D10 9 1244150 "East to Southern Av Station" 0 A006 D10:05
C35 9 11150 "North to Deanwood" 0 A006 C35:03
C35 9 33919150 "South to Naylor Rd" 1 A006 C35:52
C35 9 8090150 "North to Deanwood" 0 A006 C35:03
C35 9 29397150 "South to Naylor Rd" 1 A006 C35:52
C35 9 17275150 "North to Deanwood" 0 A006 C35:03
C35 9 596150 "South to Naylor Rd" 1 A006 C35:52
C35 9 23012150 "North to Deanwood" 0 A006 C35:03
C35 9 37105150 "South to Naylor Rd" 1 A006 C35:52
D20 10 38256080 "West to Foggy Bottom" 1 A006 D20:51
D20 10 22743080 "East to Minnesota Av" 0 A006 D20:05
D20 10 8213080 "West to Farragut Sq" 1 A006 D20:52
D20 10 7161080 "East to Minnesota Av" 0 A006 D20:06
D20 10 31169080 "West to Farragut Sq" 1 A006 D20:52
D20 10 7678080 "East to Minnesota Av" 0 A006 D20:06
D20 10 36620080 "West to Farragut Sq" 1 A006 D20:52
D20 10 20661080 "East to Minnesota Av" 0 A006 D20:06
D10 11 6810020 "West to Foggy Bottom" 1 A006 D10:53
D10 11 1244020 "East to Southern Av Station" 0 A006 D10:05
C35 11 11020 "North to Deanwood" 0 A006 C35:03
C35 11 33919020 "South to Naylor Rd" 1 A006 C35:52
C35 11 8090020 "North to Deanwood" 0 A006 C35:03
C35 11 29397020 "South to Naylor Rd" 1 A006 C35:52
C35 11 17275020 "North to Deanwood" 0 A006 C35:03
C35 11 596020 "South to Naylor Rd" 1 A006 C35:52
C35 11 23012020 "North to Deanwood" 0 A006 C35:03
C35 11 37105020 "South to Naylor Rd" 1 A006 C35:52
D10 12 6810060 "West to Foggy Bottom" 1 A006 D10:53
D10 12 1244060 "East to Southern Av Station" 0 A006 D10:05
C35 12 11060 "North to Deanwood" 0 A006 C35:03
C35 12 33919060 "South to Naylor Rd" 1 A006 C35:52
C35 12 8090060 "North to Deanwood" 0 A006 C35:03
C35 12 29397060 "South to Naylor Rd" 1 A006 C35:52
C35 12 17275060 "North to Deanwood" 0 A006 C35:03
C35 12 596060 "South to Naylor Rd" 1 A006 C35:52
C35 12 23012060 "North to Deanwood" 0 A006 C35:03
C35 12 37105060 "South to Naylor Rd" 1 A006 C35:52
D20 13 38256010 "West to Foggy Bottom" 1 A006 D20:51
D20 13 22743010 "East to Minnesota Av" 0 A006 D20:05
D20 13 8213010 "West to Farragut Sq" 1 A006 D20:52
D20 13 7161010 "East to Minnesota Av" 0 A006 D20:06
D20 13 31169010 "West to Farragut Sq" 1 A006 D20:52
D20 13 7678010 "East to Minnesota Av" 0 A006 D20:06
D20 13 36620010 "West to Farragut Sq" 1 A006 D20:52
D20 13 20661010 "East to Minnesota Av" 0 A006 D20:06
D10 14 36224070 "West to Foggy Bottom" 1 A006 D10:53
D10 14 5382070 "East to Southern Av Station" 0 A006 D10:05
D10 14 3834070 "West to Foggy Bottom" 1 A006 D10:53
D10 14 39608070 "East to Southern Av Station" 0 A006 D10:05
D10 14 3309070 "West to Foggy Bottom" 1 A006 D10:53
D10 14 39953070 "East to Southern Av Station" 0 A006 D10:05
D10 14 9950070 "West to Foggy Bottom" 1 A006 D10:53
D10 14 15247070 "East to Southern Av Station" 0 A006 D10:05
P94 1 28566130 "East to Suitland" 0 A007 P94:03
P93 1 20421130 "West to Birchwood" 1 A007 P93:51
P93 1 21836130 "East to Suitland" 0 A007 P93:05
P94 1 32580130 "West to National Harbor" 1 A007 P94:51
P94 1 33135130 "East to Suitland" 0 A007 P94:03
P94 1 5080130 "West to National Harbor" 1 A007 P94:51
P94 1 485130 "East to Suitland" 0 A007 P94:03
P94 2 28566090 "East to Suitland" 0 A007 P94:03
P93 2 20421090 "West to Birchwood" 1 A007 P93:51
P93 2 21836090 "East to Suitland" 0 A007 P93:05
P94 2 32580090 "West to National Harbor" 1 A007 P94:51
P94 2 33135090 "East to Suitland" 0 A007 P94:03
P94 2 5080090 "West to National Harbor" 1 A007 P94:51
P94 2 485090 "East to Suitland" 0 A007 P94:03
P94 3 28566160 "East to Suitland" 0 A007 P94:03
P93 3 20421160 "West to Birchwood" 1 A007 P93:51
P93 3 21836160 "East to Suitland" 0 A007 P93:05
P94 3 32580160 "West to National Harbor" 1 A007 P94:51
P94 3 33135160 "East to Suitland" 0 A007 P94:03
P94 3 5080160 "West to National Harbor" 1 A007 P94:51
P94 3 485160 "East to Suitland" 0 A007 P94:03
P94 4 28566140 "East to Suitland" 0 A007 P94:03
P93 4 20421140 "West to Birchwood" 1 A007 P93:51
P93 4 21836140 "East to Suitland" 0 A007 P93:05
P94 4 32580140 "West to National Harbor" 1 A007 P94:51
P94 4 33135140 "East to Suitland" 0 A007 P94:03
P94 4 5080140 "West to National Harbor" 1 A007 P94:51
P94 4 485140 "East to Suitland" 0 A007 P94:03
P94 5 28566100 "East to Suitland" 0 A007 P94:03
P93 5 20421100 "West to Birchwood" 1 A007 P93:51
P93 5 21836100 "East to Suitland" 0 A007 P93:05
P94 5 32580100 "West to National Harbor" 1 A007 P94:51
P94 5 33135100 "East to Suitland" 0 A007 P94:03
P94 5 5080100 "West to National Harbor" 1 A007 P94:51
P94 5 485100 "East to Suitland" 0 A007 P94:03
P87 6 14465110 "East to Suitland" 0 A007 P87:03
P87 6 5075110 "West to Oxon Hill P+R" 1 A007 P87:51
P87 6 31947110 "East to Suitland" 0 A007 P87:03
P93 6 30531110 "West to Birchwood" 1 A007 P93:51
P93 6 28767110 "East to Suitland" 0 A007 P93:05
P87 6 23999110 "West to Oxon Hill P+R" 1 A007 P87:51
P87 6 37211110 "East to Suitland" 0 A007 P87:03
P96 6 32823110 "South to Oxon Hill P+R" 1 A007 P96:05
P96 6 26406110 "North to Suitland" 0 A007 P96:04
P66 6 40220110 "East to Forestville" 0 A007 P66:04
P66 6 7043110 "West to Suitland" 1 A007 P66:52
P94 7 28566120 "East to Suitland" 0 A007 P94:03
P93 7 20421120 "West to Birchwood" 1 A007 P93:51
P93 7 21836120 "East to Suitland" 0 A007 P93:05
P94 7 32580120 "West to National Harbor" 1 A007 P94:51
P94 7 33135120 "East to Suitland" 0 A007 P94:03
P94 7 5080120 "West to National Harbor" 1 A007 P94:51
P94 7 485120 "East to Suitland" 0 A007 P94:03
P94 8 28566170 "East to Suitland" 0 A007 P94:03
P93 8 20421170 "West to Birchwood" 1 A007 P93:51
P93 8 21836170 "East to Suitland" 0 A007 P93:05
P94 8 32580170 "West to National Harbor" 1 A007 P94:51
P94 8 33135170 "East to Suitland" 0 A007 P94:03
P94 8 5080170 "West to National Harbor" 1 A007 P94:51
P94 8 485170 "East to Suitland" 0 A007 P94:03
P94 9 28566150 "East to Suitland" 0 A007 P94:03
P93 9 20421150 "West to Birchwood" 1 A007 P93:51
P93 9 21836150 "East to Suitland" 0 A007 P93:05
P94 9 32580150 "West to National Harbor" 1 A007 P94:51
P94 9 33135150 "East to Suitland" 0 A007 P94:03
P94 9 5080150 "West to National Harbor" 1 A007 P94:51
P94 9 485150 "East to Suitland" 0 A007 P94:03
P90 10 35763080 "East to Suitland" 0 A007 P90:08
P90 10 2646080 "West to King St-Old Town" 1 A007 P90:52
P90 10 33830080 "East to Suitland" 0 A007 P90:08
P96 10 910080 "South to Oxon Hill P+R" 1 A007 P96:05
P96 10 34174080 "North to Suitland" 0 A007 P96:04
P93 10 4473080 "West to Birchwood" 1 A007 P93:52
P93 10 30025080 "East to Suitland" 0 A007 P93:06
P94 11 28566020 "East to Suitland" 0 A007 P94:03
P93 11 20421020 "West to Birchwood" 1 A007 P93:51
P93 11 21836020 "East to Suitland" 0 A007 P93:05
P94 11 32580020 "West to National Harbor" 1 A007 P94:51
P94 11 33135020 "East to Suitland" 0 A007 P94:03
P94 11 5080020 "West to National Harbor" 1 A007 P94:51
P94 11 485020 "East to Suitland" 0 A007 P94:03
P94 12 28566060 "East to Suitland" 0 A007 P94:03
P93 12 20421060 "West to Birchwood" 1 A007 P93:51
P93 12 21836060 "East to Suitland" 0 A007 P93:05
P94 12 32580060 "West to National Harbor" 1 A007 P94:51
P94 12 33135060 "East to Suitland" 0 A007 P94:03
P94 12 5080060 "West to National Harbor" 1 A007 P94:51
P94 12 485060 "East to Suitland" 0 A007 P94:03
P90 13 35763010 "East to Suitland" 0 A007 P90:08
P90 13 2646010 "West to King St-Old Town" 1 A007 P90:52
P90 13 33830010 "East to Suitland" 0 A007 P90:08
P96 13 910010 "South to Oxon Hill P+R" 1 A007 P96:05
P96 13 34174010 "North to Suitland" 0 A007 P96:04
P93 13 4473010 "West to Birchwood" 1 A007 P93:52
P93 13 30025010 "East to Suitland" 0 A007 P93:06
P87 14 14465070 "East to Suitland" 0 A007 P87:03
P87 14 5075070 "West to Oxon Hill P+R" 1 A007 P87:51
P87 14 31947070 "East to Suitland" 0 A007 P87:03
P93 14 30531070 "West to Birchwood" 1 A007 P93:51
P93 14 28767070 "East to Suitland" 0 A007 P93:05
P87 14 23999070 "West to Oxon Hill P+R" 1 A007 P87:51
P87 14 37211070 "East to Suitland" 0 A007 P87:03
P96 14 32823070 "South to Oxon Hill P+R" 1 A007 P96:05
P96 14 26406070 "North to Suitland" 0 A007 P96:04
P66 14 40220070 "East to Forestville" 0 A007 P66:04
P66 14 7043070 "West to Suitland" 1 A007 P66:52
P94 1 38652130 "West to National Harbor" 1 A008 P94:51
P94 1 10140130 "East to Suitland" 0 A008 P94:03
P93 1 3995130 "West to Birchwood" 1 A008 P93:51
P93 1 30481130 "East to Suitland" 0 A008 P93:05
P66 1 12345130 "East to Forestville" 0 A008 P66:04
P66 1 31757130 "West to Suitland" 1 A008 P66:52
P66 1 26225130 "East to Forestville" 0 A008 P66:04
P66 1 5787130 "West to Suitland" 1 A008 P66:52
P94 2 38652090 "West to National Harbor" 1 A008 P94:51
P94 2 10140090 "East to Suitland" 0 A008 P94:03
P93 2 3995090 "West to Birchwood" 1 A008 P93:51
P93 2 30481090 "East to Suitland" 0 A008 P93:05
P66 2 12345090 "East to Forestville" 0 A008 P66:04
P66 2 31757090 "West to Suitland" 1 A008 P66:52
P66 2 26225090 "East to Forestville" 0 A008 P66:04
P66 2 5787090 "West to Suitland" 1 A008 P66:52
P94 3 38652160 "West to National Harbor" 1 A008 P94:51
P94 3 10140160 "East to Suitland" 0 A008 P94:03
P93 3 3995160 "West to Birchwood" 1 A008 P93:51
P93 3 30481160 "East to Suitland" 0 A008 P93:05
P66 3 12345160 "East to Forestville" 0 A008 P66:04
P66 3 31757160 "West to Suitland" 1 A008 P66:52
P66 3 26225160 "East to Forestville" 0 A008 P66:04
P66 3 5787160 "West to Suitland" 1 A008 P66:52
P94 4 38652140 "West to National Harbor" 1 A008 P94:51
P94 4 10140140 "East to Suitland" 0 A008 P94:03
P93 4 3995140 "West to Birchwood" 1 A008 P93:51
P93 4 30481140 "East to Suitland" 0 A008 P93:05
P66 4 12345140 "East to Forestville" 0 A008 P66:04
P66 4 31757140 "West to Suitland" 1 A008 P66:52
P66 4 26225140 "East to Forestville" 0 A008 P66:04
P66 4 5787140 "West to Suitland" 1 A008 P66:52
P94 5 38652100 "West to National Harbor" 1 A008 P94:51
P94 5 10140100 "East to Suitland" 0 A008 P94:03
P93 5 3995100 "West to Birchwood" 1 A008 P93:51
P93 5 30481100 "East to Suitland" 0 A008 P93:05
P66 5 12345100 "East to Forestville" 0 A008 P66:04
P66 5 31757100 "West to Suitland" 1 A008 P66:52
P66 5 26225100 "East to Forestville" 0 A008 P66:04
P66 5 5787100 "West to Suitland" 1 A008 P66:52
P96 6 19934110 "North to Suitland" 0 A008 P96:04
P90 6 5621110 "West to King St-Old Town" 1 A008 P90:52
P90 6 19972110 "East to Suitland" 0 A008 P90:08
D10 6 19480110 "West to Foggy Bottom" 1 A008 D10:53
D10 6 20375110 "East to Southern Av Station" 0 A008 D10:05
