stop_id stop_code stop_name stop_desc stop_lat stop_lon zone_id stop_url
14913 3003115 "Central Av+Danfield Rd" NA 38.902283 -76.751892 NA NA
14914 3003116 "Cambleton Dr+Dountly St" NA 38.894531 -76.779549 NA NA
14915 3003117 "Whiteholm Dr+Kendle St" NA 38.89315 -76.778145 NA NA
14916 3003118 "Whiteholm Dr+Keverton Dr" NA 38.891926 -76.776337 NA NA
14917 3003119 "Keverton Dr+Alastair St" NA 38.891087 -76.777847 NA NA
14918 3003120 "Keverton Dr+Dauntly St" NA 38.890789 -76.780411 NA NA
14922 3003124 "Downtown Largo+Bay B" NA 38.899723 -76.845992999999993 NA NA
14923 3003125 "Campus Wy North+Lake Arbor Wy" NA 38.905773 -76.826965 NA NA
14925 3003127 "Pittsfield Ln+Pond Meadow Ln" NA 38.914505 -76.720314 NA NA
14929 1003393 "Eastern Av NE+Perry St NE" NA 38.936138 -76.964584 NA NA
14932 3003133 "West Hyattsville+Bay D" NA 38.956333 -76.968567 NA NA
14933 3003134 "West Hyattsville+Bay F" NA 38.956081 -76.967934 NA NA
14936 1003394 "Takoma+Bay D" NA 38.975769 -77.017212 NA NA
14939 3003137 "Kenilworth Av+Creston St" NA 38.920673 -76.930984 NA NA
14946 3003144 "Corporate Dr+Garden City Dr" NA 38.947186 -76.868439 NA NA
14957 3003155 "ML King Jr Hwy+Dellwood Ct" NA 38.935051 -76.863144 NA NA
14958 3003156 "Glenarden Pkwy+ML King Jr Hwy" NA 38.932789 -76.867149 NA NA
14964 3003162 "Addison Rd+62 Pl" NA 38.8979 -76.909798 NA NA
14966 3003163 "Naylor Rd+Bay B" NA 38.850967 -76.955948 NA NA
14967 3003164 "Southern Av+Suitland Rd" NA 38.861156 -76.950066 NA NA
14973 3003170 "Addison Rd+Bay E" NA 38.886318 -76.895767 NA NA
14974 3003171 "Capitol Heights+Bay A" NA 38.888802 -76.913452 NA NA
14984 3003181 "Riverdale Rd+54 Av" NA 38.959274 -76.922234 NA NA
14988 2001141 "Colesville Rd+Fenton St" NA 38.99725 -77.0271 NA NA
14991 2001144 "East-West Hwy+New Hampshire Av" NA 38.975212 -76.993584 NA NA
14993 3003184 "Riverdale Rd+#7613" NA 38.960094 -76.879395 NA NA
14994 3003185 "Riverdale Rd+54 Av" NA 38.959373 -76.922279 NA NA
14995 3003186 "Riverdale Rd+Tanglewood Dr" NA 38.960129 -76.924667 NA NA
14996 3003187 "Riverdale Rd+Current Apt" NA 38.960823 -76.926842 NA NA
14997 3003188 "Riverdale Rd+Taylor Rd" NA 38.961166 -76.929375 NA NA
15001 3003192 "Queensbury Rd+44 Pl" NA 38.96323 -76.940491 NA NA
15003 3003194 "East-West Hwy+Linden Av" NA 38.975368 -76.988083 NA NA
15004 2001145 "Ethan Allen Av+Jackson Av" NA 38.977982 -77.001617 NA NA
15006 2001147 "Philadelphia Av+Chicago Av" NA 38.986626 -77.021309 NA NA
15007 2001148 "Fenton St+Silver Spring Av" NA 38.991524 -77.023933 NA NA
15008 2001149 "Fenton St+Wayne Av" NA 38.995266 -77.024246 NA NA
15010 3003196 "Belcrest Rd+#6505" NA 38.967838 -76.953979 NA NA
15011 3003197 "Belcrest Rd+Toledo Rd" NA 38.969666 -76.953796 NA NA
15012 3003198 "Adelphi Rd+Purdue St" NA 38.982048 -76.954796 NA NA
15016 3003201 "River Rd+American Physics Bldg" NA 38.972134 -76.928574 NA NA
15017 3003202 "Good Luck Rd+Parkdale HS" NA 38.971947 -76.902275 NA NA
15018 3003203 "Finns Ln+Powhatan St" NA 38.958164 -76.88546 NA NA
15019 3003204 "Finns Ln+Fury Ln" NA 38.956753 -76.883316 NA NA
15020 3003205 "Good Luck Rd+Oakland Av" NA 38.97253 -76.895607 NA NA
15021 3003206 "Good Luck Rd+Crest Park Dr" NA 38.971935 -76.90406 NA NA
15025 3003210 "Ager Rd+Lancer Dr" NA 38.958252 -76.967384 NA NA
15026 3003211 "Ager Rd+Nicholson St" NA 38.962154 -76.96949 NA NA
15027 3003212 "Ager Rd+Oglethorpe St" NA 38.964134 -76.971657 NA NA
15031 3003216 "Jefferson St+44 Av" NA 38.955303 -76.940651 NA NA
15033 3003218 "Baltimore Av+Gallatin St" NA 38.953121 -76.940483 NA NA
15037 3003222 "Heather Hill Apt+Main Entrance" NA 38.809204 -76.957657 NA NA
15038 3003223 "Temple Hill Rd+Carlton Av" NA 38.822109 -76.949806 NA NA
15043 3003228 "Naylor Rd+Bay D" NA 38.850616 -76.956688 NA NA
15049 3003234 "Fisher Rd+Damian Dr" NA 38.810635 -76.951736 NA NA
15065 1003738 "Pennsylvania Av SE+33 St SE" NA 38.868515 -76.958755 NA NA
15066 1000430 "Pennsylvania Av SE+Texas Av SE" NA 38.8675 -76.956268 NA NA
15070 3003243 "Marlboro Pk+Lorring Dr" NA 38.849709 -76.882828 NA NA
15071 3003244 "Marlboro Pk+Lakehurst Av" NA 38.848156 -76.879051 NA NA
15073 3003246 "Old Marlboro Pk+#8411" NA 38.833961 -76.861617999999993 NA NA
15074 3003247 "Old Marlboro Pk+#8431" NA 38.832081 -76.861214 NA NA
15076 3003249 "Forestville Rd+#4200" NA 38.832588 -76.875816 NA NA
15077 3003250 "Forestville Rd+Suit Rd" NA 38.835526 -76.876152 NA NA
15079 3003252 "Marlboro Pk+Old Silver Hill Rd" NA 38.855297 -76.900536 NA NA
15083 1003407 "38 St SE+V St SE" NA 38.864162 -76.952164 NA NA
15084 3003256 "Walters Ln+Chavez Ln" NA 38.844063 -76.892113 NA NA
15085 3003257 "Suitland Rd+Town Square Bl" NA 38.849632 -76.926262 NA NA
15087 1003739 "Pennsylvania Av SE+Ft Davis St SE" NA 38.865135 -76.950371 NA NA
15088 1003409 "Pennsylvania Av SE+40 St SE" NA 38.86396 -76.947601 NA NA
15092 3003262 "Shadyside Av+#2101" NA 38.861179 -76.931938 NA NA
15099 3003269 "Pennsylvania Av+Parkland Dr" NA 38.850357 -76.905952 NA NA
15100 3003270 "Surrey Service Dr+Parkland Dr" NA 38.849163 -76.905388 NA NA
15101 3003271 "Surrey Service Dr+Regency Pkwy" NA 38.848942 -76.902725 NA NA
15102 3003272 "Surrey Service Dr+Surrey Square Apt" NA 38.848328 -76.901184 NA NA
15103 3003273 "Surrey Service Dr+Park Berkshire Apt" NA 38.847374 -76.898788 NA NA
15104 3004031 "Avenue Apt Rdwy+Surrey Service Ln" NA 38.846169 -76.89949 NA NA
15108 3003278 "Hil Mar Dr+#6303" NA 38.842903 -76.898895 NA NA
15111 3003281 "Walters Ln+Chavez Ln" NA 38.843948 -76.89196 NA NA
15114 3003284 "Forestville Rd+Stewart Rd" NA 38.837223 -76.876129 NA NA
15115 3003285 "Forestville Rd+Penn Belt Dr" NA 38.836285 -76.876228 NA NA
15116 3003286 "Forestville Rd+#4111" NA 38.832378 -76.875999 NA NA
15117 3003287 "Forestville Rd+Rena Rd" NA 38.829063 -76.878403 NA NA
15118 3003288 "Allentown Rd+Suitland Rd" NA 38.820583 -76.887657 NA NA
15119 3003289 "Auth Rd+Dublin Dr" NA 38.820244 -76.906044 NA NA
15122 3003292 "Auth Rd+Oakland Wy" NA 38.82135 -76.908264 NA NA
15123 3003293 "Auth Rd+Dublin Dr" NA 38.82008 -76.905853 NA NA
15124 3003294 "Auth Rd+Braymer Av" NA 38.819519 -76.904449 NA NA
15127 3003297 "Suitland+Bay K" NA 38.844658 -76.932137 NA NA
15128 3003298 "Donnell Dr+Pennsylvania Av" NA 38.844597 -76.88488 NA NA
15129 3003299 "Donnell Dr+Pennsylvania Av" NA 38.84465 -76.88459 NA NA
15132 3003302 "Greenbelt+Bay F" NA 39.011383 -76.9104 NA NA
15133 3002695 "Beltway Plz+Main Rdwy In Frt Of Stores" NA 38.998562 -76.907608 NA NA
15137 3003307 "Edmonston Rd+Bryn Mawr Rd" NA 38.98362 -76.910095 NA NA
15140 1003410 "Eastern Av NE+Olive St NE" NA 38.911007 -76.932617 NA NA
15142 1003412 "Deanwood+Bay C" NA 38.907768 -76.935226 NA NA
15145 3003311 "Hanover Pkwy+Spring Manor Dr" NA 38.983227 -76.869064 NA NA
15146 3003312 "Hanover Pkwy+Village Park Dr" NA 38.983734 -76.871918 NA NA
15147 3003313 "Hanover Pkwy+Hanover Dr" NA 38.990082 -76.877968 NA NA
15148 3003314 "Hanover Pkwy+#7800" NA 38.997318 -76.867897 NA NA
15149 3003315 "Ridge Rd+Eastway" NA 39.005127 -76.872879 NA NA
15155 3003321 "Ridge Rd+Eastway" NA 39.005047 -76.872917 NA NA
15157 3003323 "Hanover Pkwy+Hunting Ridge" NA 38.98624 -76.87645 NA NA
15159 3003325 "Hanover Pkwy+Village Park Dr" NA 38.983597 -76.872086 NA NA
15160 3003326 "Hanover Pkwy+Spring Manor Dr" NA 38.982449 -76.868484 NA NA
15161 3003327 "Hanover Pkwy+Green Crescent Ct" NA 38.981274 -76.867599 NA NA
15162 3003328 "Princess Garden Pkwy+Woodburn Ct" NA 38.973133 -76.866051 NA NA
15163 3003329 "Kenilworth Av+Buchanan St" NA 38.944935 -76.931496 NA NA
15164 3003330 "Kenilworth Av+Decatur St" NA 38.947792 -76.929161 NA NA
15165 3003331 "Kenilworth Av+Fountain Park Apt" NA 38.950294 -76.926971 NA NA
15166 3003332 "Kenilworth Av+East-West Hw" NA 38.959858 -76.919762 NA NA
15167 3003333 "Kenilworth Av+Rittenhouse St" NA 38.963406 -76.918854 NA NA
15168 3003334 "Edmonston Rd+Radcliffe Dr" NA 38.976158 -76.91362 NA NA
15169 3003335 "Edmonston Rd+Knoxville Dr" NA 38.979954 -76.912941 NA NA
15170 3003336 "Edmonston Rd+Wellesley Dr" NA 38.981403 -76.911736 NA NA
15171 3003337 "Edmonston Rd+Bryn Mawr Rd" NA 38.983185 -76.910172 NA NA
15172 3003338 "Edmonston Rd+Charlton Av" NA 38.986156 -76.909271 NA NA
15173 3003339 "Edmonston Rd+63 Av" NA 38.98822 -76.908363 NA NA
15174 3003340 "Edmonston Rd+Springhill Ct" NA 39.001244 -76.897774 NA NA
15176 3003341 "Greenbelt Rd+Goddard Rd" NA 38.990826 -76.852554 NA NA
15180 3003345 "Cipriano Rd+Tuckerman St" NA 38.97683 -76.854599 NA NA
15181 3003346 "Cipriano Rd+3 St" NA 38.972511 -76.857658 NA NA
15182 3003347 "Cipriano Rd+5 St" NA 38.970734 -76.858704 NA NA
15183 3003348 "Cipriano Rd+3 St" NA 38.972782 -76.857376 NA NA
15184 3003349 "Cipriano Rd+Wellington Pl" NA 38.975212 -76.855263 NA NA
15185 3003350 "Cipriano Rd+Tuckerman St" NA 38.97694 -76.854454 NA NA
15186 3003351 "Good Luck Rd+Greenbelt Rd" NA 38.989918 -76.83593 NA NA
15187 3003352 "Greenbelt Rd+Goddard Rd" NA 38.991142 -76.853271 NA NA
15188 3003353 "Greenbelt Rd+Mandan Rd" NA 38.991753 -76.863663 NA NA
15189 3003354 "Greenbelt+Bay E" NA 39.011486 -76.910149 NA NA
15190 3003355 "Addison Rd S+Wilburn Dr" NA 38.879639 -76.896576 NA NA
15191 3003356 "Addison Rd+Ronald Rd" NA 38.872456 -76.894699 NA NA
15193 3003358 "Pennsylvania Av+Lakewood St" NA 38.865799 -76.929497 NA NA
15194 3003359 "Rochell Av+Walker Mill Rd" NA 38.863827 -76.893822 NA NA
15195 3003360 "Addison Rd+Walker Mill Rd" NA 38.867989 -76.892662 NA NA
15196 3003361 "Addison Rd+Ronald Rd" NA 38.872871 -76.894699 NA NA
15198 3003363 "Brooks Dr+Penn Av" NA 38.861069 -76.917458 NA NA
15199 3003364 "Brooks Dr+Ridley St" NA 38.86327 -76.916489 NA NA
15200 3003365 "Marlboro Pk+Brooks Dr" NA 38.864403 -76.915169 NA NA
15201 3003366 "Brooks Dr+Marlboro Pk" NA 38.864567 -76.916557 NA NA
15202 3003367 "Brooks Dr+Ridley St" NA 38.863403 -76.916824 NA NA
15203 3003368 "Brooks Dr+MD 4" NA 38.861553 -76.917381 NA NA
15204 3003369 "Brooke Rd+Campbell Av" NA 38.87138 -76.909157 NA NA
15205 3003370 "Brooke Rd+Oakford Rd" NA 38.872746 -76.910469 NA NA
15206 3003371 "Brooke Rd+Brooke Rd Park" NA 38.875233 -76.913574 NA NA
15207 3003372 "Brooke Rd+Highview Pl" NA 38.877716 -76.913506 NA NA
15208 3003373 "Brooke Rd+Highmount Ln" NA 38.879845 -76.91272 NA NA
15210 3003375 "Hill Rd+Willow Hill Dr" NA 38.894581 -76.878761 NA NA
15211 3003376 "Hill Rd+Pemberton Ln" NA 38.895908 -76.879646 NA NA
15212 3003377 "Hill Rd+Hill Oaks Rd" NA 38.900223 -76.883743 NA NA
15213 3003378 "Seat Pleasant Dr+Hedgeleaf Av" NA 38.899452 -76.892197 NA NA
15214 3003379 "Addison Rd+Doewood Ln" NA 38.911167 -76.926468 NA NA
15215 3003380 "Addison Rd+Antelope Ln" NA 38.911209 -76.929352 NA NA
15216 1003413 "Deanwood+Bay D" NA 38.907654 -76.935387 NA NA
15217 3003381 "Addison Rd+N Englewood Dr" NA 38.910049 -76.92247 NA NA
15218 3003382 "Seat Pleasant Dr+Hedgeleaf Av" NA 38.899399 -76.891945 NA NA
15219 3003383 "Hill Rd+Hastings Dr" NA 38.896263 -76.880623 NA NA
15220 3003384 "Hill Rd+Willow Hill Dr" NA 38.894787 -76.879044 NA NA
15222 3003385 "Suffolk Av+Brooke Rd" NA 38.880577 -76.91275 NA NA
15224 3003387 "Brooke Rd+Highview Pl" NA 38.877605 -76.913849 NA NA
15225 3003388 "Brooke Rd+Campbell Av" NA 38.870239 -76.909691 NA NA
15226 3003389 "Brooke Rd+Rollins Av" NA 38.86747 -76.908218 NA NA
15227 3003390 "Mason St+Senator Av" NA 38.856026 -76.881897 NA NA
15228 3003391 "Mason St+Boones Ln" NA 38.854946 -76.879242 NA NA
15230 1003414 "16 St NW+Portal Dr NW" NA 38.991402 -77.036484 NA NA
15231 1003415 "16 St NW+Eastern Av NW" NA 38.991699 -77.036095 NA NA
15235 1003418 "7 St NW+H St NW" NA 38.899567 -77.021843 NA NA
15236 1003419 "Georgia Av NW+New Hampshire Av NW" NA 38.93705 -77.024254 NA NA
15247 1003429 "14 St NW+Harvard St NW" NA 38.926296 -77.032333 NA NA
15248 1003430 "14 St NW+Fairmont St NW" NA 38.924442 -77.032166 NA NA
15251 3003394 "University Bl+15 Av" NA 38.985355 -76.981491 NA NA
15256 3003396 "Greenbelt Rd+Edmonston Rd" NA 38.99633 -76.903023 NA NA
15257 3003397 "Lakecrest Dr+Lakeside Dr" NA 38.997784 -76.886032 NA NA
15258 3003398 "Ridge Rd+Gardenway" NA 39.000328 -76.873116 NA NA
15259 2001155 "Veirs Mill Rd+Andrew St" NA 39.04998 -77.071518 NA NA
15260 2001156 "Veirs Mill Rd+Bushey Dr" NA 39.054932 -77.08007 NA NA
15261 2001157 "Randolph Rd+Gaynor Rd" NA 39.054058 -77.094719 NA NA
15262 2001158 "Randolph Rd+Hunters Ln" NA 39.053852 -77.099068 NA NA
15267 2001160 "Veirs Mill Rd+Newport Mill Rd" NA 39.044888 -77.06485 NA NA
15268 2001161 "Veirs Mill Rd+University Bl" NA 39.039696 -77.055008 NA NA
15269 3003402 "East-West Hwy+19 Pl" NA 38.971352 -76.978874 NA NA
15271 3003404 "Toledo Ter+Belcrest Rd" NA 38.971191 -76.954948 NA NA
15280 2001168 "Randolph Rd+Garden Gate Rd" NA 39.063858 -77.03949 NA NA
15281 2001169 "Randolph Rd+#500" NA 39.066479 -77.01947 NA NA
15282 2001170 "Randolph Rd+Vital Wy" NA 39.075241 -77.004051 NA NA
15285 2001173 "Old Columbia Pk+Carters Grove Dr" NA 39.059818 -76.968735 NA NA
15286 2001174 "Broadbirch Dr+Cherry Hill Rd" NA 39.05584 -76.955055 NA NA
15295 2001176 "Marinelli Rd+Rockville Pk" NA 39.047523 -77.111893 NA NA
15296 2001177 "Adelphi Rd+Sierra St" NA 39.011112 -76.977936 NA NA
15308 2001180 "New Hampshire Av+Jackson Rd" NA 39.055141 -76.995216 NA NA
15309 2001181 "New Hampshire Av+Venice Dr" NA 39.061497 -76.998245 NA NA
15310 2001182 "New Hampshire Av+Hollywood Av" NA 39.064217 -76.999336 NA NA
15311 2001183 "New Hampshire Av+Shaw Av" NA 39.068783 -77.002701 NA NA
15312 2001184 "New Hampshire Av+Bregman Rd" NA 39.071465 -77.003113 NA NA
15313 2001185 "Glenmont+Bay F" NA 39.061855 -77.052559 NA NA
15315 2001187 "Randolph Rd+Denley Rd" NA 39.059326 -77.0625 NA NA
15316 2001188 "Randolph Rd+Connecticut Av" NA 39.057377 -77.074219 NA NA
15332 2001197 "East-West Hwy+Rosemary Hills Dr" NA 38.995674 -77.042107 NA NA
15352 2001217 "W Cedar Ln+Old Georgetown Rd" NA 39.004505 -77.110054 NA NA
15353 2001218 "W Cedar Ln+West Dr" NA 39.00536 -77.104202 NA NA
15355 2001220 "W Cedar Ln+Cedarcrest Dr" NA 39.005699 -77.100273 NA NA
15360 2001225 "East-West Hwy+Beach Dr" NA 38.993015 -77.062767 NA NA
15361 2001226 "East-West Hwy+Grubb Rd" NA 38.993622 -77.052254 NA NA
15362 2001227 "Bethesda+Bay C" NA 38.984371 -77.094917 NA NA
15363 2001228 "East-West Hwy+Cypress Pl" NA 38.988621 -77.073631 NA NA
15365 2001230 "East-West Hwy+Jones Mill Rd" NA 38.993328 -77.064301 NA NA
15368 2001233 "East-West Hwy+Waverly St" NA 38.984909 -77.092255 NA NA
15374 1003433 "Takoma+Bay F" NA 38.975346 -77.017181 NA NA
15387 2001247 "Georgia Av+Colesville Rd" NA 38.996227 -77.028481 NA NA
15389 2001249 "Bethesda+Bay B" NA 38.984337 -77.0952 NA NA
15403 1003434 "Fort Totten+Bay A" NA 38.952278 -77.003021 NA NA
15406 2001264 "Wheaton+Bay A" NA 39.037354 -77.050751 NA NA
15409 2001267 "Friendship Heights+Bay K" NA 38.961529 -77.085968 NA NA
15416 2001274 "Connecticut Av+Everett St" NA 39.020161 -77.07708 NA NA
15417 2001275 "Connecticut Av+Washington St" NA 39.022476 -77.076355 NA NA
15418 2001276 "Connecticut Av+Baltimore St" NA 39.024616 -77.075912 NA NA
15428 1003438 "Fort Totten+Bay H" NA 38.952316 -77.0009 NA NA
15459 2001304 "E Middle Ln+Monroe St" NA 39.085247 -77.149178 NA NA
15460 2001305 "Middle Ln+Gibbs St" NA 39.085175 -77.151588 NA NA
15461 2001306 "Great Falls Rd+Rose Petal Wy" NA 39.080196 -77.161171 NA NA
15462 2001307 "Falls Rd+Fallsmead Wy" NA 39.071384 -77.167763 NA NA
15463 2001308 "Falls Rd+Falls Farm Dr" NA 39.053894 -77.183769 NA NA
15464 2001309 "Falls Rd+Cranford Dr" NA 39.036407 -77.19384 NA NA
15465 2001310 "Falls Rd+Woodford Rd" NA 39.024757 -77.206467 NA NA
15466 2001311 "River Rd+Burdette Rd" NA 38.989861 -77.152267 NA NA
15467 2001312 "River Rd+Helmsdale Rd" NA 38.988106 -77.147491 NA NA
15468 2001313 "River Rd+Glenriddle Rd" NA 38.984871 -77.140892 NA NA
15469 2001314 "River Rd+Orkney Pkwy" NA 38.981979 -77.136406 NA NA
15471 2001316 "River Rd+Pyle Rd" NA 38.979004 -77.131691 NA NA
15472 2001317 "River Rd+Winston Dr" NA 38.975548 -77.126289 NA NA
15473 2001318 "River Rd+Goldsboro Rd" NA 38.97332 -77.122551 NA NA
15474 2001319 "River Rd+Ogden Rd" NA 38.97039 -77.115929 NA NA
15475 2001320 "River Rd+Springfield Dr" NA 38.969559 -77.111649 NA NA
15476 2001321 "River Rd+Dorset Av" NA 38.968887 -77.109924 NA NA
15477 2001322 "Willard Av+Friendship Bl" NA 38.962196 -77.089691 NA NA
15478 2001323 "River Rd+Goldsboro Rd" NA 38.973808 -77.122719 NA NA
15479 2001324 "River Rd+Whittier Bl" NA 38.975922 -77.12635 NA NA
15480 2001325 "River Rd+Braeburn Pkwy" NA 38.97961 -77.131554 NA NA
15482 2001327 "River Rd+Wilson Ln" NA 38.983261 -77.137131 NA NA
15483 2001328 "River Rd+Glenriddle Rd" NA 38.985413 -77.141525 NA NA
15484 2001329 "River Rd+Beech Tree Rd" NA 38.9865 -77.143776 NA NA
15485 2001330 "River Rd+Helmsdale Rd" NA 38.988018 -77.146721 NA NA
15486 2001331 "River Rd+Royal Dominion Dr" NA 38.989079 -77.149048 NA NA
15487 2001332 "River Rd+Seven Locks Rd" NA 38.993225 -77.162483 NA NA
15488 2001333 "River Rd+Rising Ridge Rd" NA 38.994099 -77.163933 NA NA
15489 2001334 "River Rd+Carderock Springs Dr" NA 38.997147 -77.16951 NA NA
15490 2001335 "River Rd+Clewerwall Dr" NA 38.999191 -77.173935 NA NA
15491 2001336 "MD 190+Congressional C C" NA 39.000378 -77.176651 NA NA
15492 2001337 "River Rd+Bradley Bl" NA 39.002487 -77.181717 NA NA
15493 2001338 "River Rd+Harrington Dr" NA 39.003536 -77.184135 NA NA
15494 2001339 "River Rd+Durham Dr" NA 39.005302 -77.188309 NA NA
15495 2001340 "Falls Rd+Glenolden Rd" NA 39.018757 -77.208542 NA NA
15496 2001341 "Falls Rd+Gable Manor Ct" NA 39.020973 -77.207787 NA NA
15497 2001342 "Falls Rd+Woodford Rd" NA 39.025116 -77.206154 NA NA
15498 2001343 "Falls Rd+Democracy Bl" NA 39.026443 -77.204086 NA NA
15499 2001344 "Falls Rd+Eldwick Wy" NA 39.037308 -77.193146 NA NA
15501 2001346 "Falls Rd+Atwell Rd" NA 39.057335 -77.178215 NA NA
15502 2001347 "Falls Rd+Cold Spring Rd" NA 39.060734 -77.177208 NA NA
15503 2001348 "Falls Rd+Kersey Ln" NA 39.066936 -77.173836 NA NA
15505 2001350 "Great Falls Rd+Monument St" NA 39.080265 -77.160965 NA NA
15506 2001351 "Great Falls Rd+Williams St" NA 39.082424 -77.159325 NA NA
15507 2001352 "E Middle Ln+Maryland Av" NA 39.085049 -77.151352 NA NA
15508 2001353 "E Middle Ln+Monroe St" NA 39.085102 -77.149422 NA NA
15510 2001355 "Georgia Av+Emory Ln" NA 39.125786 -77.072685 NA NA
15511 2001356 "Georgia Av+Hewitt Av" NA 39.077534 -77.071144 NA NA
15517 2001361 "Georgia Av+Postgate Ter" NA 39.087547 -77.079376 NA NA
15518 2001362 "Georgia Av+Bel Pre Rd" NA 39.093918 -77.079247 NA NA
15519 2001363 "Georgia Av+Batchellors Forest Rd" NA 39.123798 -77.072998 NA NA
15520 2001364 "Georgia Av+Emory Ln" NA 39.125889 -77.072113 NA NA
15521 2001365 "Georgia Av+Emory Church Rd" NA 39.13036 -77.070839 NA NA
15522 2001366 "Georgia Av+Prince Philip Dr" NA 39.143108 -77.067268 NA NA
15523 2001367 "Olney Sandy Spring Rd+Village Center Dr" NA 39.152103 -77.064827 NA NA
15527 2001368 "Greencastle Rd+Wexhall Dr" NA 39.094173 -76.93425 NA NA
15529 2001370 "Wexhall Dr+Childress Ter" NA 39.093037 -76.937988 NA NA
15530 2001371 "Ballinger Dr+Wexhall Dr" NA 39.091068 -76.940582 NA NA
15531 2001372 "Ballinger Dr+Ballinger Ter" NA 39.090118 -76.937454 NA NA
15532 2001373 "Ballinger Dr+Aldora Cir" NA 39.087948 -76.936485 NA NA
15533 2001374 "Ballinger Dr+Carthage Cir" NA 39.085609 -76.936432 NA NA
15535 2001376 "Robey Rd+Robey Ter" NA 39.08313 -76.938454 NA NA
15536 2001377 "Greencastle Elementary Sch" NA 39.080833 -76.942787 NA NA
15537 2001378 "Colesville Rd+University Bl" NA 39.020657 -77.012634 NA NA
15540 2001381 "Robey Rd+Greencastle ES" NA 39.080811 -76.94265 NA NA
15542 2001383 "Robey Rd+Palmer House Wy" NA 39.083485 -76.93763 NA NA
15543 2001384 "Ballinger Dr+Carthage Cir" NA 39.085285 -76.936478 NA NA
15544 2001385 "Ballinger Dr+Autumn Glen Cir" NA 39.08773 -76.936272 NA NA
15545 2001386 "Ballinger Dr+Ballinger Ter" NA 39.089947 -76.937256 NA NA
15546 2001387 "Ballinger Dr+Wexhall Dr" NA 39.091156 -76.940613 NA NA
15547 2001388 "Wexhall Dr+Childress Ter" NA 39.093079 -76.937439 NA NA
15549 2001390 "Wexhall Dr+Greencastle Rd" NA 39.094131 -76.934944 NA NA
15570 2001411 "Colesville Rd+MD 193" NA 39.019493 -77.013672 NA NA
15572 2001413 "Lockwood Dr+Oak Leaf Dr" NA 39.037949 -76.994324 NA NA
15595 2001436 "Burtonsville Ctr+Columbia Pk" NA 39.11599 -76.932266 NA NA
15596 2001437 "Old Columbia Pk+Tolson Pl" NA 39.107407 -76.937233 NA NA
15598 2001439 "Old Columbia Pk+Fairland Library" NA 39.101791 -76.940422 NA NA
15599 2001440 "Old Columbia Pk+Forsythia Ln" NA 39.100216 -76.94206199999999 NA NA
15600 2001441 "Old Columbia Pk+Greencastle Rd" NA 39.098534 -76.944221 NA NA
15602 2001443 "Briggs Chaney Rd+Avonshire Ln" NA 39.083916 -76.950294 NA NA
15603 2001444 "Briggs Chaney Rd+Aston Manor Dr" NA 39.076103 -76.941521 NA NA
15604 2001445 "Briggs Chaney Rd+Gentry Ridge Ct" NA 39.072636 -76.93885 NA NA
15605 2001446 "Briggs Chaney Rd+Alpenhorn Wy" NA 39.068165 -76.937256 NA NA
15606 2001447 "Fairland Rd+Big Horn Dr" NA 39.065273 -76.93972 NA NA
15608 2001449 "Galway Dr+Fairland Rd" NA 39.065617 -76.944481 NA NA
15609 2001450 "Galway Dr+Galway ES" NA 39.063393 -76.945053 NA NA
15612 2001453 "Galway Dr+Calverton Bl" NA 39.056881 -76.944077 NA NA
15613 2001454 "Lockwood Dr+December Dr" NA 39.04158 -76.981499 NA NA
15615 2001456 "Galway Dr+Tampico Wy" NA 39.057774 -76.943611 NA NA
15617 2001458 "Galway Dr+Galway ES" NA 39.063557 -76.944954 NA NA
15618 2001459 "Galway Dr+Fairland Rd" NA 39.065544 -76.944405 NA NA
15620 2001461 "Fairland Rd+Big Horn Dr" NA 39.065186 -76.939468 NA NA
15621 2001462 "Briggs Chaney Rd+Medallion Dr" NA 39.06815 -76.937073 NA NA
15622 2001463 "Briggs Chaney Rd+Gentry Ridge Ct" NA 39.072594 -76.938675 NA NA
15623 2001464 "Briggs Chaney Rd+Aston Manor Dr" NA 39.076176 -76.941269 NA NA
15624 2001465 "Old Columbia Pk+Airy Hill Ln" NA 39.088406 -76.948753 NA NA
15626 2001467 "Old Columbia Pk+Forsythia Ln" NA 39.099838 -76.942505 NA NA
15627 2001468 "Old Columbia Pk+Fairland Library" NA 39.101894 -76.940239 NA NA
15629 2001470 "Old Columbia Pk+Tolson Pl" NA 39.107014 -76.937408 NA NA
15639 3003429 "Cherry Ln+Stratfield Ct" NA 39.094032 -76.874557 NA NA
15640 3003430 "Van Dusen Rd+Cherry Ln" NA 39.093853 -76.875839 NA NA
15641 3003431 "Van Dusen Rd+Olive Branch Wy" NA 39.089577 -76.876579 NA NA
15642 3003432 "Van Dusen Rd+Laurel Regional Hosp" NA 39.08646 -76.879501 NA NA
15645 3003435 "Sweitzer Ln+Frost Pl" NA 39.090302 -76.897766 NA NA
15646 3003436 "Sweitzer Ln+#14601" NA 39.092014 -76.898987 NA NA
15647 3003437 "Sweitzer Ln+#14880" NA 39.093636 -76.899155 NA NA
15648 3003438 "Sweitzer Ln+Chevy Chase Dr" NA 39.095123 -76.897881 NA NA
15649 3003439 "Sweitzer Ln+MD 198" NA 39.097591 -76.898735 NA NA
15650 2001478 "Sandy Spring Rd+McKnew Rd" NA 39.106495 -76.919205 NA NA
