trip_id,route_id,route_short_name,service_id,direction_id,arrival_time,stop_id,stop_name,station_name,stop_sequence,shape_dist_traveled,timepoint,agency
36924,9016,9,1,1,05:10:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36925,9016,9,1,1,06:10:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36925,9016,9,1,1,06:34:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36926,9016,9,1,1,07:46:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36926,9016,9,1,1,07:10:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36927,9016,9,1,1,08:41:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36927,9016,9,1,1,08:10:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36928,9016,9,1,1,08:40:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36928,9016,9,1,1,09:11:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36929,9016,9,1,1,09:38:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36929,9016,9,1,1,09:10:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36930,9016,9,1,1,11:10:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36930,9016,9,1,1,11:38:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36931,9016,9,1,1,11:40:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36931,9016,9,1,1,12:09:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36932,9016,9,1,1,12:10:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36932,9016,9,1,1,12:39:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36933,9016,9,1,1,12:40:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36933,9016,9,1,1,13:09:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36934,9016,9,1,1,13:10:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36934,9016,9,1,1,13:39:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36935,9016,9,1,1,13:40:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36935,9016,9,1,1,14:09:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36936,9016,9,1,1,14:10:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36936,9016,9,1,1,14:39:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36937,9016,9,1,1,16:12:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36937,9016,9,1,1,15:40:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36938,9016,9,1,1,17:12:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36938,9016,9,1,1,16:40:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36939,9016,9,1,1,17:40:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36939,9016,9,1,1,18:10:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36940,9016,9,1,1,18:45:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36940,9016,9,1,1,19:10:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36941,9016,9,1,1,20:30:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36941,9016,9,1,1,20:55:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36942,9016,9,1,1,21:15:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36942,9016,9,1,1,21:40:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36943,9016,9,1,1,22:20:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
36943,9016,9,1,1,21:55:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36944,9016,9,1,1,22:45:00,15416,WHEATON STATION & BAY J,WHEATON STATION,1,0,1,Montgomery County MD Ride On
36944,9016,9,1,1,23:10:00,17480,SILVER SPRING STATION & BAY 110,SILVER SPRING STATION,33,10.3419,1,Montgomery County MD Ride On
37345,9017,90,1,0,04:50:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37346,9017,90,1,0,05:15:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37347,9017,90,1,0,05:45:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37348,9017,90,1,0,06:15:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37349,9017,90,1,0,06:45:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37350,9017,90,1,0,07:15:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37351,9017,90,1,0,07:45:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37352,9017,90,1,0,08:20:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37353,9017,90,1,0,09:00:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37354,9017,90,1,0,09:40:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37355,9017,90,1,0,10:20:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37356,9017,90,1,0,11:00:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37357,9017,90,1,0,11:40:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37358,9017,90,1,0,12:20:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37359,9017,90,1,0,13:00:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37360,9017,90,1,0,13:40:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37361,9017,90,1,0,14:20:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37362,9017,90,1,0,15:00:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37363,9017,90,1,0,15:40:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37364,9017,90,1,0,16:15:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37365,9017,90,1,0,16:40:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37366,9017,90,1,0,17:05:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37367,9017,90,1,0,17:30:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37368,9017,90,1,0,17:55:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37369,9017,90,1,0,18:25:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37370,9017,90,1,0,19:00:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37371,9017,90,1,0,19:35:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37372,9017,90,1,0,20:25:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,1,0,1,Montgomery County MD Ride On
37373,9017,90,1,1,05:33:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,66,27.8865,1,Montgomery County MD Ride On
37374,9017,90,1,1,06:03:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,66,27.8865,1,Montgomery County MD Ride On
37375,9017,90,1,1,06:30:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,66,27.8865,1,Montgomery County MD Ride On
37376,9017,90,1,1,07:07:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,66,27.8865,1,Montgomery County MD Ride On
37377,9017,90,1,1,07:41:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,66,27.8865,1,Montgomery County MD Ride On
37378,9017,90,1,1,08:11:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,66,27.8865,1,Montgomery County MD Ride On
37379,9017,90,1,1,08:41:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,66,27.8865,1,Montgomery County MD Ride On
37380,9017,90,1,1,09:04:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,66,27.8865,1,Montgomery County MD Ride On
37381,9017,90,1,1,09:39:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,66,27.8865,1,Montgomery County MD Ride On
37382,9017,90,1,1,10:19:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,66,27.8865,1,Montgomery County MD Ride On
37383,9017,90,1,1,10:59:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,72,38.9759,1,Montgomery County MD Ride On
37384,9017,90,1,1,11:39:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,72,38.9759,1,Montgomery County MD Ride On
37385,9017,90,1,1,12:19:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,72,38.9759,1,Montgomery County MD Ride On
37386,9017,90,1,1,12:59:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,72,38.9759,1,Montgomery County MD Ride On
37387,9017,90,1,1,13:45:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,88,41.3747,1,Montgomery County MD Ride On
37388,9017,90,1,1,16:56:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,52,19.6723,1,Montgomery County MD Ride On
37389,9017,90,1,1,17:36:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,52,19.6723,1,Montgomery County MD Ride On
37390,9017,90,1,1,18:01:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,52,19.6723,1,Montgomery County MD Ride On
37391,9017,90,1,1,18:26:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,52,19.6723,1,Montgomery County MD Ride On
37392,9017,90,1,1,18:49:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,52,19.6723,1,Montgomery County MD Ride On
37393,9017,90,1,1,19:14:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,52,19.6723,1,Montgomery County MD Ride On
37394,9017,90,1,1,19:40:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,52,19.6723,1,Montgomery County MD Ride On
37395,9017,90,1,1,20:11:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,52,19.6723,1,Montgomery County MD Ride On
37396,9017,90,1,1,20:46:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,52,19.6723,1,Montgomery County MD Ride On
37397,9017,90,1,1,21:36:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,52,19.6723,1,Montgomery County MD Ride On
37398,9017,90,1,1,14:25:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,88,41.3747,1,Montgomery County MD Ride On
37399,9017,90,1,1,15:45:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,88,41.3747,1,Montgomery County MD Ride On
37400,9017,90,1,1,15:05:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,88,41.3747,1,Montgomery County MD Ride On
37401,9017,90,1,1,16:16:00,6000,SHADY GROVE STATION & BAY A,SHADY GROVE STATION,52,19.6723,1,Montgomery County MD Ride On
37587,9020,96,1,0,14:45:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37587,9020,96,1,0,15:02:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,15,7.7955,1,Montgomery County MD Ride On
37588,9020,96,1,0,14:12:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,15,7.7955,1,Montgomery County MD Ride On
37588,9020,96,1,0,13:55:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37589,9020,96,1,0,13:22:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,15,7.7955,1,Montgomery County MD Ride On
37589,9020,96,1,0,13:05:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37590,9020,96,1,0,12:15:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37590,9020,96,1,0,12:32:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,15,7.7955,1,Montgomery County MD Ride On
37591,9020,96,1,0,11:40:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,15,7.7955,1,Montgomery County MD Ride On
37591,9020,96,1,0,11:25:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37592,9020,96,1,0,10:35:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37592,9020,96,1,0,10:50:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,15,7.7955,1,Montgomery County MD Ride On
37593,9020,96,1,0,10:00:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,15,7.7955,1,Montgomery County MD Ride On
37593,9020,96,1,0,09:45:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37594,9020,96,1,1,15:00:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37594,9020,96,1,1,15:26:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37595,9020,96,1,1,05:40:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37595,9020,96,1,1,06:03:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37596,9020,96,1,1,20:59:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37596,9020,96,1,1,20:35:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37597,9020,96,1,1,20:00:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37597,9020,96,1,1,20:24:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37598,9020,96,1,1,17:47:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37598,9020,96,1,1,17:20:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37599,9020,96,1,1,16:30:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37599,9020,96,1,1,16:57:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37600,9020,96,1,1,16:31:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37600,9020,96,1,1,16:05:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37601,9020,96,1,1,16:06:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37601,9020,96,1,1,15:40:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37602,9020,96,1,1,14:20:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37602,9020,96,1,1,14:38:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,25,17.5127,1,Montgomery County MD Ride On
37603,9020,96,1,1,13:48:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,25,17.5127,1,Montgomery County MD Ride On
37603,9020,96,1,1,13:30:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37604,9020,96,1,1,12:57:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,25,17.5127,1,Montgomery County MD Ride On
37604,9020,96,1,1,12:40:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37605,9020,96,1,1,12:07:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,25,17.5127,1,Montgomery County MD Ride On
37605,9020,96,1,1,11:50:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37606,9020,96,1,1,09:37:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,25,17.5127,1,Montgomery County MD Ride On
37606,9020,96,1,1,09:20:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37607,9020,96,1,1,07:36:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37607,9020,96,1,1,07:10:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37608,9020,96,1,1,06:56:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37608,9020,96,1,1,06:30:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37609,9020,96,1,1,06:33:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37609,9020,96,1,1,06:10:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37610,9020,96,1,1,10:10:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37610,9020,96,1,1,10:27:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,25,17.5127,1,Montgomery County MD Ride On
37611,9020,96,1,1,11:00:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37611,9020,96,1,1,11:17:00,17620,MONTGOMERY MALL TRANSIT CENTER & BAY A,MONTGOMERY MALL TRANSIT CENTER,25,17.5127,1,Montgomery County MD Ride On
37612,9020,96,1,1,06:50:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37612,9020,96,1,1,07:16:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37613,9020,96,1,1,07:57:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37613,9020,96,1,1,07:30:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37614,9020,96,1,1,16:55:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37614,9020,96,1,1,17:22:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37615,9020,96,1,1,19:51:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37615,9020,96,1,1,19:25:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37616,9020,96,1,1,08:00:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37616,9020,96,1,1,08:25:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37617,9020,96,1,1,09:05:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37617,9020,96,1,1,08:40:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37618,9020,96,1,1,18:17:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37618,9020,96,1,1,17:50:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37619,9020,96,1,1,18:47:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37619,9020,96,1,1,18:20:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37620,9020,96,1,1,18:50:00,3164,GROSVENOR STATION & BAY G,GROSVENOR STATION,1,0,1,Montgomery County MD Ride On
37620,9020,96,1,1,19:16:00,3160,GROSVENOR STATION & BAY H,GROSVENOR STATION,21,11.3405,1,Montgomery County MD Ride On
37721,9021,97,1,0,12:00:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37721,9021,97,1,0,12:25:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,38,9.5962,1,Montgomery County MD Ride On
37722,9021,97,1,0,12:30:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37722,9021,97,1,0,12:55:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,38,9.5962,1,Montgomery County MD Ride On
37723,9021,97,1,0,13:25:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,38,9.5962,1,Montgomery County MD Ride On
37723,9021,97,1,0,13:00:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37724,9021,97,1,0,13:30:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37724,9021,97,1,0,13:55:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,38,9.5962,1,Montgomery County MD Ride On
37725,9021,97,1,0,14:00:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37725,9021,97,1,0,14:25:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,38,9.5962,1,Montgomery County MD Ride On
37727,9021,97,1,0,15:59:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,38,9.5962,1,Montgomery County MD Ride On
37727,9021,97,1,0,15:30:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37728,9021,97,1,0,16:00:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37728,9021,97,1,0,16:11:00,2916,GERMANTOWN MARC STATION & PARKING LOT,NA,11,3.3899,1,Montgomery County MD Ride On
37728,9021,97,1,0,16:29:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,39,10.4114,1,Montgomery County MD Ride On
37729,9021,97,1,0,16:20:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37729,9021,97,1,0,16:31:00,2916,GERMANTOWN MARC STATION & PARKING LOT,NA,11,3.3899,1,Montgomery County MD Ride On
37729,9021,97,1,0,16:49:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,39,10.4114,1,Montgomery County MD Ride On
37730,9021,97,1,0,17:21:00,2916,GERMANTOWN MARC STATION & PARKING LOT,NA,11,3.3899,1,Montgomery County MD Ride On
37730,9021,97,1,0,17:10:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37730,9021,97,1,0,17:39:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,39,10.4114,1,Montgomery County MD Ride On
37731,9021,97,1,0,17:46:00,2916,GERMANTOWN MARC STATION & PARKING LOT,NA,11,3.3899,1,Montgomery County MD Ride On
37731,9021,97,1,0,17:35:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37731,9021,97,1,0,18:04:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,39,10.4114,1,Montgomery County MD Ride On
37732,9021,97,1,0,18:00:00,15182,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,1,0,1,Montgomery County MD Ride On
37732,9021,97,1,0,18:11:00,2916,GERMANTOWN MARC STATION & PARKING LOT,NA,11,3.3899,1,Montgomery County MD Ride On
